rms,spectral_centroid,percussive_rms,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,track_id,genre
0.24191189,1187.0787825298444,0.052934594,166.70866935483872,-163.4651,221.03728,-10.815057,14.4067335,-4.8731546,10.245062,-8.388773,-0.5381916,-1.511658,-1.7920976,-9.343274,-7.714568,-8.055247,0.5134926,0.35384363,0.40213263,0.55096626,0.4657491,0.48938859,0.28312948,0.17933126,0.22176157,0.34462303,0.6600788,0.40435424,10810,Pop
0.8177337,6973.51807212279,0.35329652,99.38401442307692,153.77895,52.996723,-8.412142,22.937721,-2.5020351,-9.174275,2.428069,3.5157156,2.310391,4.1257043,3.9464526,3.0693204,-0.4540313,0.65581447,0.6232247,0.6038328,0.61746037,0.68067443,0.6699302,0.6059894,0.6119702,0.55663574,0.60530984,0.6539065,0.68741214,10983,Experimental
0.1921199,2134.3233344355863,0.05582639,105.46875,-118.0475,175.74045,-38.785255,49.395477,-19.083008,16.019302,-6.355231,12.800698,-9.047912,-0.43259037,-6.0103164,-1.3883922,1.5384917,0.3261084,0.27114758,0.32546273,0.44891912,0.58479714,0.45421767,0.50807023,0.50893503,0.44560012,0.444461,0.5141021,0.51779205,10992,Folk
0.21959274,1585.51681536169,0.05683714,156.60511363636363,-130.03604,202.88364,-39.798973,38.793205,-17.644953,19.941502,-1.1702653,3.612682,0.8103371,-10.56528,3.9466128,-2.5744274,-3.6276815,0.31977153,0.36759016,0.4482046,0.29496703,0.34646314,0.31893206,0.4222057,0.51558405,0.46374464,0.5073405,0.39887923,0.43689403,10993,Folk
0.21616629,2221.076440477843,0.0582251,151.99908088235293,-163.13776,149.91019,29.270847,40.23327,-23.606956,4.6411386,-7.535497,8.622255,-3.4933622,1.0862144,-7.4719405,-0.65122306,-6.26847,0.22170876,0.17457426,0.18067347,0.55765843,0.5389804,0.17644061,0.17735012,0.34014907,0.66921294,0.5033134,0.42991033,0.3858121,11019,Experimental
0.14209403,1781.2105976478963,0.058316812,101.33272058823528,-197.18802,175.24847,-15.284423,16.354889,-7.291311,5.788859,-4.142078,4.8907404,0.9572073,3.8640013,-1.4290779,2.1048238,-2.6849773,0.4310906,0.27855262,0.38127905,0.5995711,0.3766794,0.39206526,0.53294545,0.29391828,0.35568503,0.34705755,0.46099472,0.5079976,11020,Experimental
0.1463495,1532.143003767977,0.048391163,114.84375,-208.43199,185.67465,-20.355452,38.019108,9.308187,21.744354,-0.7994845,9.659292,4.6125703,-1.4444801,6.9796057,1.8200381,0.13877964,0.57219267,0.41907427,0.3477468,0.37155938,0.47776672,0.47723168,0.48848146,0.5445869,0.47092238,0.39647168,0.4200252,0.5252955,11059,Folk
0.05684968,2730.429456845119,0.016625263,151.99908088235293,-236.69672,142.41211,-100.40257,23.393452,-12.84125,36.267292,16.285,1.4448508,14.752061,13.746984,-0.53282773,-14.520162,-8.359652,0.48059088,0.43706086,0.35997915,0.25175938,0.30162227,0.26197642,0.17770006,0.11834606,0.12912346,0.19264036,0.4245682,0.81308055,11198,Pop
0.05388341,2972.0316678123163,0.017060682,117.45383522727272,-237.07707,140.42247,-16.141012,25.144762,-10.060366,21.212046,-21.070791,6.3247046,-11.794386,-2.2684317,-15.094808,-1.1134669,-11.363033,0.45409453,0.42630604,0.43842712,0.32972854,0.39928967,0.32530126,0.42916703,0.5134472,0.40946412,0.4343372,0.39403814,0.5019025,11199,Pop
0.03337912,3858.003136835727,0.01204693,103.359375,-294.03732,117.71949,24.592218,34.230965,-12.093679,23.515272,-17.491165,8.905979,-10.651679,-1.0154059,-11.1815405,4.1897535,-11.156338,0.38704944,0.41066045,0.6312116,0.5730868,0.54128355,0.41546425,0.36412823,0.42332557,0.34079424,0.36693308,0.39740974,0.49838668,11200,Pop
0.105734356,3004.332533543105,0.044984873,191.40625,-160.46619,137.38126,-12.1891575,30.366606,-0.32853517,22.680147,-13.789008,13.232621,1.2719927,1.309279,-3.428704,5.6091676,-1.8275977,0.4145123,0.4024002,0.500768,0.6198813,0.73161644,0.6738574,0.5292152,0.41613463,0.36263153,0.31577796,0.3784377,0.48653975,11204,Hip-Hop
0.054752283,2927.661089506331,0.018563362,90.66611842105264,-293.11517,118.99524,15.190471,33.377686,6.8615813,22.247065,-1.6128064,5.4097414,-7.662855,7.475999,-3.0863576,3.7106485,-3.9029398,0.61368185,0.5213895,0.45814717,0.4859153,0.58893806,0.5431068,0.4153223,0.38377666,0.45402557,0.6342051,0.5647684,0.5573836,11206,Electronic
0.0603044,3155.302468837884,0.021966545,112.34714673913044,-205.34688,138.68877,-100.6014,62.776875,3.9155114,3.120348,-11.157185,-5.9946537,-11.512962,-6.996201,-17.555029,-12.798084,5.7849345,0.3577428,0.37054747,0.52796596,0.4794423,0.46336558,0.5324054,0.8327961,0.6593299,0.4087126,0.24684706,0.31203938,0.36725217,11234,Experimental
0.2561924,1669.999331017152,0.06664215,95.703125,-167.34225,172.02225,-39.83597,31.572128,8.398922,4.5282035,-0.23789157,2.598365,-6.3870444,-3.8050106,-6.5949287,2.2653143,4.317773,0.2930272,0.31989044,0.33147752,0.43165317,0.5993126,0.3657058,0.27434874,0.31655958,0.3643791,0.37988287,0.3614164,0.29050758,11237,Experimental
0.22082253,6771.234543719892,0.07980996,112.34714673913044,-118.27664,62.488297,-20.84224,24.39124,18.530725,-7.55763,-7.409239,-8.054876,-4.8137603,1.9282348,-15.778401,0.30711415,-6.571317,0.42822748,0.5075391,0.64903593,0.64153874,0.6188313,0.47717866,0.45370102,0.529835,0.5528151,0.45700794,0.37860715,0.4152133,11239,Experimental
0.08050248,1927.9065523249824,0.02545024,120.18531976744184,-225.04993,176.95033,-39.94682,37.93003,-12.783424,3.7455187,-14.567955,-3.8237379,-10.696554,-8.777829,12.372249,-10.868743,-5.3247695,0.44099447,0.5028942,0.4643919,0.46804634,0.4608635,0.34524667,0.37088928,0.3867047,0.40790534,0.43487906,0.43195677,0.42056093,11242,Experimental
0.20851871,1760.0467124155136,0.029817928,72.78829225352112,-173.47034,171.88284,-47.765533,11.261019,-43.225887,-9.563191,-14.478939,-17.947712,-15.7498665,-24.51849,-4.6563206,-3.6973455,-0.9163183,0.17254752,0.20895906,0.18786329,0.36598858,0.6374279,0.2942616,0.33430916,0.21599047,0.31850195,0.10265157,0.194773,0.29996222,11261,Pop
0.2709479,2126.234453233536,0.05772779,135.99917763157896,-166.7523,147.3807,-14.339198,19.927351,-2.7644193,41.78168,5.801478,7.106684,9.203068,7.5143104,2.3135645,-0.9537094,1.3870201,0.5488606,0.47178125,0.49725753,0.430748,0.47069976,0.38406914,0.41084248,0.40910172,0.36603293,0.47665924,0.46907526,0.6747074,11262,Electronic
0.31575218,3067.113278500268,0.111611,69.83741554054055,-39.60894,150.89783,-55.77803,61.12702,-27.122595,30.194162,-19.006126,18.870945,-3.9021852,5.946901,7.2670455,3.251761,11.943014,0.35643098,0.4187722,0.45491257,0.480106,0.6378349,0.5537808,0.45296574,0.57490355,0.5463301,0.6985585,0.4964671,0.38825446,11264,Rock
0.1726135,2893.2394615893018,0.066333696,90.66611842105264,-162.62907,129.52632,-42.730537,33.50952,-8.252204,39.838802,7.673922,17.728487,-5.2103014,1.4708315,12.251092,3.3947282,7.0688496,0.29593217,0.31377164,0.31018615,0.34794438,0.30449107,0.27951777,0.3228056,0.39038372,0.4844783,0.67062205,0.4264961,0.3354213,11268,Rock
0.24392837,1978.567905567015,0.0901022,112.34714673913044,-168.4716,143.82565,-15.535545,50.05373,-0.7352048,21.756693,-2.1537669,8.718809,-3.56113,5.1905084,5.974702,0.050658897,5.6400313,0.51933116,0.5144693,0.52590907,0.552846,0.5944339,0.54797286,0.49700832,0.5522675,0.47046986,0.4113362,0.45373285,0.4946032,11298,Hip-Hop
0.19881439,4011.456949815454,0.10499394,92.28515625,-90.36425,121.24387,-35.746887,72.454796,-27.253319,45.315647,-19.477743,13.273282,-5.3938613,5.26734,3.6374967,-7.4242992,14.924321,0.4509499,0.4535555,0.5474197,0.5232051,0.54236513,0.51062196,0.5004201,0.52014446,0.49203634,0.4787712,0.4752003,0.50028867,11299,Hip-Hop
0.14582132,3352.3103208658326,0.05959585,135.99917763157896,-100.47109,122.969635,-22.624407,40.862823,-1.7013371,17.345076,-6.9200864,6.912741,-6.8424263,7.548333,-2.4675164,7.6327443,-1.7548699,0.545882,0.5110081,0.7367011,0.51926845,0.35199893,0.31939638,0.37371957,0.40190983,0.43508762,0.7081078,0.52781826,0.51194763,11306,Rock
0.09093237,2167.2448008358774,0.03381298,132.51201923076923,-195.48701,172.02441,-34.43056,16.438583,0.86920315,24.714863,-12.39932,18.128183,-5.0618753,9.466808,2.326609,2.3065817,2.772334,0.3790255,0.37863725,0.4246456,0.46524987,0.5083668,0.5090888,0.63061416,0.71774364,0.7515914,0.6717447,0.61457455,0.48660263,11333,Experimental
0.0924966,2263.521338803925,0.026517365,97.50884433962264,-178.68806,168.36215,-49.732544,44.45695,2.4883676,17.639078,-14.1871395,21.61144,-12.566254,5.4395843,-2.0553336,-3.4869778,-1.4658256,0.50961345,0.51618063,0.5275242,0.5564799,0.5488106,0.53181386,0.5170355,0.47337982,0.37982124,0.45365208,0.39711592,0.51415735,11334,Experimental
0.21863592,1013.7806269057444,0.020816747,93.9630681818182,-227.37369,195.16891,-2.8692944,33.729286,29.383888,14.892885,6.9663186,7.738944,-6.649367,-5.1025248,-9.412022,-1.3824518,0.7691908,0.6877423,0.35049313,0.18489705,0.18024878,0.2840111,0.25201115,0.27210546,0.3093558,0.38295522,0.5202231,0.6619393,0.77251655,11503,Folk
0.15863587,1443.9399457244433,0.03253908,191.40625,-186.65523,201.75436,-29.7901,27.365904,-12.751282,12.109586,-1.0678862,9.322956,-2.4334486,-7.226815,2.4406104,-10.014536,-0.4367221,0.5362605,0.39867818,0.37564185,0.42727584,0.52346265,0.3158892,0.23813817,0.42907378,0.2867093,0.244584,0.29034933,0.43177086,11504,Folk
0.14274502,2124.709252575444,0.038485866,93.9630681818182,-216.87694,154.85042,-4.4093437,45.61703,-2.0517597,21.378828,3.116248,3.1707864,-7.703393,9.006578,0.7214647,-2.731569,0.18087491,0.5623627,0.52749383,0.5135817,0.57760435,0.4933357,0.47263876,0.5147421,0.49762973,0.48417297,0.50964,0.5783046,0.5717541,11505,Folk
0.23080665,1798.803711512161,0.063275844,129.19921875,-116.0896,188.0829,-20.60487,29.846718,3.2004242,19.59552,-8.572795,0.9723321,-5.2910504,6.77461,-1.5616786,-9.886102,1.840265,0.57846373,0.40824524,0.33423424,0.28969526,0.397003,0.37656477,0.44758546,0.70418453,0.5346001,0.4123952,0.33367196,0.47584718,11508,Folk
0.11465993,2057.8279943719253,0.03616648,156.60511363636363,-183.78938,189.63828,-73.22662,55.720516,11.304322,6.8189797,18.340988,-15.366278,1.0714453,-6.6729727,3.1152556,-1.2603682,-6.6856246,0.443131,0.42592075,0.3982945,0.4635514,0.4536987,0.47471383,0.4472182,0.47145104,0.5528494,0.6043261,0.61350465,0.52819145,11544,Experimental
0.13810463,3261.255506590828,0.064465225,120.18531976744184,-169.13667,113.286285,-27.911142,68.71815,-18.532454,14.410654,1.0095432,5.9220023,1.6717718,0.36633772,-4.255268,2.2438211,3.4466233,0.5769467,0.62066567,0.58725774,0.54125357,0.50825876,0.48865867,0.53612804,0.59137136,0.5803025,0.5861823,0.53821856,0.5219202,11638,Instrumental
0.07617181,2595.189708397273,0.022346677,126.04801829268293,-216.60466,144.28058,-12.293953,41.536057,-0.01835461,12.299035,-8.19474,12.389058,-4.3789988,5.065707,0.6109151,6.4713445,-2.858639,0.3120226,0.2928254,0.37243697,0.4123703,0.5642238,0.44731265,0.28601003,0.31997493,0.2996425,0.36118907,0.30981615,0.35024756,11671,International
0.06113431,2335.9627011983766,0.025845157,105.46875,-304.1511,130.0613,-16.546268,22.989103,16.23462,12.587527,-6.1469903,-1.3473835,-7.2379384,-0.6343831,2.3201134,-4.624484,-0.4741923,0.3541594,0.33898664,0.31938788,0.29609805,0.2737529,0.32793808,0.41343635,0.38827172,0.43676522,0.4518693,0.3984833,0.3613434,11672,International
0.05839169,2060.788514337938,0.01798595,198.76802884615384,-243.08319,172.94867,-42.580555,39.076023,2.5979855,12.815806,-5.1933503,4.3286877,-0.43806505,-2.8460886,1.3045154,1.7780586,-1.6427516,0.29322127,0.4945529,0.35574067,0.289588,0.37827268,0.46545604,0.65169686,0.38342562,0.3612337,0.33430398,0.33850518,0.38139856,11673,International
0.07418156,2045.3574249904807,0.030907791,135.99917763157896,-311.63208,135.55963,-2.6735027,18.935316,15.760073,9.76273,-2.8482406,-5.0178328,-6.9202623,-1.8251106,-0.6754459,-9.192083,-6.673877,0.41273454,0.3903059,0.3600721,0.34140912,0.32686967,0.3453873,0.3606926,0.35640112,0.39887175,0.44056618,0.4183993,0.41121304,11674,International
0.056465402,1610.079891955067,0.012031751,112.34714673913044,-309.6228,174.79857,5.455052,31.020584,2.9611778,5.4483657,-10.405892,2.3355906,-0.33606893,-5.1279716,-0.94523215,-0.43165118,1.1184487,0.55288553,0.35548663,0.27001807,0.24674478,0.2602049,0.3402841,0.29313666,0.46960256,0.26708248,0.14816736,0.21317117,0.32206014,11675,International
0.09324823,2417.099411087568,0.03224386,89.10290948275862,-192.53958,156.40436,-21.13749,33.900654,3.9616466,8.381244,-8.6613035,5.8178706,-5.5607843,0.74856734,-2.0846233,-1.2374488,1.7234535,0.492129,0.43492818,0.46017203,0.47290555,0.34622365,0.3291827,0.32029665,0.44606853,0.35466307,0.34593797,0.44949442,0.392653,11677,International
0.21725453,3979.117009275728,0.06153217,120.18531976744184,-111.130455,102.29049,15.493881,50.034267,3.0074427,7.6438756,7.642322,5.5102787,-0.50027627,17.008009,-2.3458056,9.35503,-0.095893055,0.5868179,0.48067597,0.48922956,0.5047934,0.42730254,0.4201681,0.4413214,0.6006476,0.56706345,0.5350351,0.45696655,0.47842968,11679,International
0.085069254,2138.299385362022,0.028310422,184.5703125,-195.15186,167.23123,-20.382105,30.968775,0.7721713,11.690259,-11.661297,10.344723,-2.960385,-0.7919464,-4.4558754,2.973896,-2.0674248,0.3512908,0.40307385,0.45504257,0.44471958,0.6567895,0.49284697,0.3309496,0.33383724,0.43263188,0.5016557,0.35382503,0.36012447,11681,International
0.04619461,2604.8401374883824,0.014560791,126.04801829268293,-365.3719,122.778694,-11.601073,19.351084,14.621809,7.1795793,-4.9938483,-3.124328,-8.729179,0.15870555,-1.3468138,-5.30513,-1.8939117,0.32835075,0.29387963,0.2941532,0.30578557,0.306666,0.32523924,0.36224973,0.3937741,0.47989663,0.562485,0.5132003,0.42822352,11682,International
0.09785179,1852.4692937698503,0.024585739,120.18531976744184,-194.98372,182.40405,-39.69581,38.242085,1.5387586,7.959681,-7.4137645,11.254793,-2.159519,-6.236286,-0.4675851,2.328398,0.0218143,0.32814673,0.5333692,0.2901232,0.29083642,0.49299264,0.47621256,0.5847726,0.33489883,0.33637616,0.30151328,0.30243742,0.39933273,11683,International
0.108924426,2304.525036224085,0.030222898,92.28515625,-244.3218,139.75842,-12.75443,36.268982,-15.163076,13.877617,-0.5257659,1.0232037,1.3175731,8.869363,-2.624125,7.5545697,-4.2792454,0.49202478,0.6007835,0.51143837,0.4941153,0.4767547,0.49194506,0.53042555,0.501301,0.6209321,0.51793677,0.49087942,0.44822833,11763,Hip-Hop
0.15215215,2691.868896776793,0.042643126,103.359375,-198.34126,127.849815,-8.27537,57.50904,5.5326505,35.32229,3.2162673,23.294472,-1.1484259,8.405728,-3.137682,2.4060624,-0.746073,0.7234517,0.69084597,0.69287777,0.59144527,0.4657084,0.42483184,0.43946117,0.49499917,0.50278056,0.5363159,0.5970879,0.6604435,11764,Hip-Hop
0.18686397,3109.1670313285704,0.06096915,92.28515625,-165.06113,127.85462,31.715216,35.299633,10.468719,17.094793,4.4521656,12.230701,-3.7494123,5.448852,-3.7269747,3.1876438,-2.773053,0.6859772,0.5925587,0.5979978,0.57160777,0.50179356,0.5380317,0.48873276,0.58406913,0.4811243,0.42919528,0.514471,0.57601625,11765,Hip-Hop
0.13276888,2891.000762105281,0.039251886,82.03125,-193.32172,119.3828,-9.358989,56.063328,-1.5191743,17.745113,-2.3730328,2.9604342,-0.3702441,6.822214,-0.2622963,4.317625,-2.1809988,0.6552359,0.47313493,0.39679828,0.4484901,0.46303856,0.5275169,0.39852312,0.34716904,0.38756043,0.3681942,0.37678224,0.41221628,11766,Hip-Hop
0.16977149,3015.4430201213163,0.06955787,93.9630681818182,-189.79024,114.218704,-15.69686,82.45908,-7.3933897,30.162144,9.222202,13.835047,3.3715174,10.3263445,2.746472,4.121524,6.0793843,0.65669906,0.702559,0.72321415,0.72240466,0.70502806,0.689552,0.6344016,0.6498552,0.69399923,0.6890276,0.66675085,0.6440535,11767,Hip-Hop
0.07768184,2151.920630682622,0.028435953,92.28515625,-288.04483,134.83426,-20.016985,8.319297,17.73127,9.161105,-4.8523307,2.9124603,9.109717,9.261172,-0.2776835,-0.8887338,-1.0591323,0.53000534,0.5027855,0.56008816,0.7029947,0.54422987,0.40607905,0.38608825,0.55610543,0.4031106,0.3205416,0.36975688,0.45165873,11768,Hip-Hop
0.116290234,2892.930861532568,0.038655642,92.28515625,-200.00102,122.0736,-46.000454,48.88556,-2.4442563,13.7985,0.46972412,13.956662,6.4176025,9.827015,5.22743,6.97043,1.4030231,0.472927,0.50701493,0.5225636,0.8321299,0.49004903,0.3968771,0.4697798,0.41716975,0.56219816,0.46931294,0.56632864,0.6504083,11769,Hip-Hop
0.09893592,3120.7701301399297,0.023037104,90.66611842105264,-180.07607,122.23553,-14.428748,40.522274,-11.231824,18.444166,-2.5907495,5.883958,4.2390137,5.4580927,3.333582,-1.5322095,0.49706578,0.557751,0.3665496,0.34901515,0.35787445,0.36180755,0.34530863,0.31509775,0.5007152,0.41849113,0.33673242,0.3834868,0.3885507,11770,Hip-Hop
0.13192132,3821.166610253618,0.040037826,90.66611842105264,-170.88882,101.10505,-13.734653,41.28975,-17.03889,32.81076,7.6899104,9.448367,6.008793,9.192335,2.1979563,8.70041,-5.38915,0.7464728,0.48750523,0.4383399,0.45158914,0.5389192,0.4488793,0.39978296,0.416768,0.44551966,0.6024784,0.45796612,0.5509739,11771,Hip-Hop
0.12575059,3575.9006768986537,0.0547585,178.20581896551724,-180.20995,103.86169,-38.93736,86.256424,-15.699025,23.884485,8.675314,10.50289,2.0553637,9.368272,6.4238553,1.2671666,1.2768346,0.45230076,0.4891941,0.4446021,0.4613577,0.5049257,0.4800614,0.5202534,0.6078508,0.651104,0.71081805,0.5642765,0.46376437,11772,Hip-Hop
0.12008199,2048.689787738999,0.05709891,93.9630681818182,-235.89131,146.37831,-15.041518,49.64422,0.7379821,17.716938,3.6476943,12.413978,4.4915233,7.0862846,1.6906654,1.4357852,3.8973763,0.52671045,0.55199397,0.6080546,0.6845602,0.65218246,0.620572,0.6388469,0.61270326,0.63520896,0.63274175,0.61918503,0.5706287,11773,Hip-Hop
0.19078663,2355.988040704694,0.046348892,191.40625,-176.7757,145.91365,-19.266356,51.198277,1.9672377,21.503637,-3.2215085,10.964125,1.6625589,8.54804,3.7452147,6.094804,6.37232,0.69741476,0.54553646,0.55056065,0.61835635,0.6077711,0.626961,0.5471913,0.6241979,0.63104904,0.59820825,0.6115925,0.58482915,11774,Hip-Hop
0.15226577,3969.6756263113807,0.064128146,123.046875,-156.08624,103.0806,11.51761,48.83718,-13.90267,30.666737,-1.0085595,16.41387,-6.455298,6.4884634,-11.728538,6.1941695,-6.2945004,0.5006206,0.506754,0.6258478,0.5698168,0.58804667,0.5097951,0.5376205,0.57850325,0.47629604,0.5020694,0.4695591,0.5195355,11775,Hip-Hop
0.17050508,2844.2962253015244,0.049224272,92.28515625,-197.66574,119.15179,5.9623747,65.55493,-1.520798,21.929716,-1.8776805,12.983366,-6.310251,0.6257092,-7.238634,4.7872467,0.75701797,0.44508776,0.38314456,0.3726519,0.33442128,0.3098896,0.38718766,0.39198306,0.6243182,0.4534166,0.41305247,0.5730096,0.45257849,11776,Hip-Hop
0.14974338,3223.029951818799,0.054213267,83.35433467741936,-127.86372,133.8402,-35.121223,33.22652,-0.6036296,12.643212,-16.476366,15.718616,7.3383083,14.177978,-9.06713,1.3490446,4.2889886,0.54857403,0.5473776,0.5299523,0.4665961,0.6885602,0.6163621,0.40095526,0.42165595,0.49037668,0.65497684,0.49975988,0.4871311,11777,Hip-Hop
0.12035219,3271.999555883245,0.03644064,172.265625,-166.47514,107.83901,-38.51854,55.86868,-1.4969573,18.585678,-2.4986486,17.306532,2.2726748,8.3417425,4.7694936,3.9306698,-0.046855852,0.5914862,0.5676422,0.7258618,0.6212178,0.573926,0.5913701,0.5741764,0.73511016,0.6168965,0.59703875,0.6062322,0.544624,11778,Hip-Hop
0.13525313,3073.079546358816,0.04561626,93.9630681818182,-132.18874,141.46014,-74.008835,33.560215,-4.3499694,29.344902,-4.442044,11.453763,-4.9541764,5.252758,6.359076,5.1772866,0.2005567,0.4922941,0.55670375,0.5498929,0.50837994,0.46470258,0.44238716,0.49885443,0.6776536,0.57749206,0.44597378,0.5637467,0.58127236,11779,Hip-Hop
0.12826166,2128.711871761926,0.047934912,84.72079918032787,-204.13661,149.70271,-17.690851,61.060406,1.4366486,11.76401,-1.0162272,7.154093,0.40984213,4.569897,4.8542523,3.8957489,2.2662566,0.5780234,0.45683724,0.47064337,0.49239883,0.56153053,0.54326206,0.4910171,0.4599087,0.5486366,0.6539881,0.57703197,0.6307993,11780,Hip-Hop
0.15661888,1201.7128668164717,0.027850652,51.16800742574257,-251.09044,190.71202,-38.40044,9.833014,30.238688,9.514457,20.646526,9.691694,4.3148518,10.889035,5.710512,9.349747,10.589087,0.6801362,0.6746926,0.739653,0.70125896,0.63059866,0.61107063,0.59122634,0.55243176,0.50479126,0.4976896,0.5253169,0.6489547,11781,Hip-Hop
0.046753302,3729.077442315896,0.028056609,107.666015625,-312.6124,118.51399,12.321043,27.768808,2.9500906,14.189276,-14.103496,7.0866146,-11.684016,2.8216727,-7.1849046,-2.6336386,-3.5046687,0.45400962,0.47876966,0.46962956,0.42152256,0.36894554,0.3455418,0.35977477,0.4215771,0.48629248,0.5117879,0.47227618,0.43954238,11782,Hip-Hop
0.11879009,3368.548801710556,0.043605912,87.5926906779661,-180.19078,106.74901,-36.331112,73.747314,3.0376296,23.321932,-5.0923543,17.574392,1.8979247,10.302171,1.2964802,6.451958,-0.1308284,0.68622077,0.7407192,0.7333211,0.7127355,0.67658126,0.6907758,0.6402147,0.59934974,0.625718,0.6108362,0.63616574,0.59961885,11783,Hip-Hop
0.16083516,1818.146199010808,0.049176782,123.046875,-250.47902,129.8062,3.9026637,85.18696,8.481431,18.082489,23.880657,11.525179,7.8161883,8.213084,1.4652017,3.0330846,0.8682826,0.6864025,0.6532555,0.6831249,0.7026951,0.7434592,0.75132185,0.6643398,0.63628906,0.63169146,0.66995716,0.6600531,0.6713998,11784,Hip-Hop
0.13379978,3496.840836073008,0.055670686,101.33272058823528,-216.6707,97.707214,22.615005,73.33391,-4.3052306,19.086794,-7.4955053,19.308104,-19.584164,17.507824,-2.6162,-1.0387448,6.7393813,0.5485036,0.5143422,0.5531453,0.613352,0.60833234,0.640236,0.53981495,0.54940903,0.59983647,0.5539832,0.53621435,0.5007279,11785,Hip-Hop
0.19680211,2298.0167528799275,0.05938852,90.66611842105264,-238.6262,129.73985,7.553931,38.429768,7.651265,25.654345,9.754237,9.848185,8.676223,5.8138323,1.6553044,14.47776,-7.0335813,0.6800034,0.6078367,0.63961405,0.6679867,0.63747054,0.60452634,0.55397457,0.6037194,0.5881621,0.4882469,0.46532187,0.56480676,11786,Hip-Hop
0.1196543,1599.0416373076605,0.03442777,117.45383522727272,-263.15918,154.92352,-7.3843756,32.474968,7.9529223,22.430784,4.477828,11.839058,9.175776,9.6809,-0.58836955,-1.3740675,10.562402,0.6596654,0.5675832,0.66196424,0.6166831,0.40180346,0.36697063,0.35133886,0.4512,0.40986842,0.35319656,0.4279239,0.55923104,11787,Hip-Hop
0.14041999,2492.3789212695715,0.03589582,178.20581896551724,-254.0324,116.45806,19.284777,48.768665,7.0619636,34.85699,-3.0193279,19.14559,-4.655521,9.99037,-1.2436035,7.8946176,5.7536287,0.59567606,0.68872917,0.71241766,0.70505184,0.7061519,0.7095296,0.5762387,0.49234736,0.4759859,0.50011903,0.54564965,0.53515005,11788,Hip-Hop
0.13680944,3578.687926910206,0.055404484,93.9630681818182,-146.07281,120.91517,-34.11825,55.976513,-13.916578,21.575401,-15.088987,9.562942,-4.4702096,15.909016,2.1485012,7.154982,7.673019,0.46092018,0.47727168,0.5090756,0.4445272,0.48589694,0.4928555,0.65582913,0.5122999,0.3584257,0.36486137,0.36165878,0.47205067,11789,Hip-Hop
0.20688826,1746.242094467634,0.03685889,191.40625,-292.0785,116.49741,-22.415318,42.562996,30.380978,29.814352,17.629536,5.1506915,10.58818,17.257147,19.31612,18.508142,3.1966696,0.74610305,0.76409644,0.7588658,0.7474071,0.7417971,0.6684609,0.64276236,0.6124615,0.6015259,0.7685759,0.7170618,0.75458735,11790,Hip-Hop
0.12687007,4114.414431890924,0.04692803,90.66611842105264,-196.26192,76.65035,4.0963297,74.124176,-5.6130505,40.291126,-1.326663,9.8392105,-10.511449,8.698577,0.83953756,9.176925,1.0907017,0.6425915,0.6016633,0.63886356,0.56604075,0.53360265,0.5852597,0.5647272,0.552439,0.51561534,0.47112805,0.47714254,0.50913274,11791,Hip-Hop
0.1632714,2755.4567460042704,0.047197144,90.66611842105264,-164.05165,134.67613,-9.471181,47.14478,-13.649244,18.58939,-0.17440698,10.461674,2.334601,11.964766,-1.6426603,-0.467182,0.54462826,0.58888274,0.65022296,0.5794794,0.6125328,0.5505657,0.59839857,0.5786447,0.5180531,0.5326069,0.48317045,0.5723174,0.52114487,11792,Hip-Hop
0.14452162,3028.8541830162017,0.052851237,78.30255681818181,-207.0546,116.10897,-21.059513,51.168526,-15.016736,29.67419,-6.0396137,9.912447,-4.56207,7.866147,1.1846179,9.603016,6.199215,0.56700313,0.4972949,0.52751446,0.623338,0.546036,0.47144848,0.5035106,0.4643412,0.48322707,0.5204515,0.5817629,0.72137,11793,Hip-Hop
0.10871046,5763.1377966559485,0.053360004,87.5926906779661,-182.57834,67.476814,6.2274394,46.67922,-5.382649,42.1437,-13.459037,27.836905,-9.735748,11.21297,-3.254216,4.42016,-0.31706387,0.5310733,0.53876984,0.54992384,0.53023314,0.5394569,0.5921342,0.6984764,0.6897404,0.5428235,0.503589,0.54462963,0.5495592,11794,Hip-Hop
0.12923886,2017.48430634134,0.045760777,178.20581896551724,-241.25592,145.80112,26.038624,65.55996,4.8763237,18.447641,-0.45037144,9.889735,-1.9762076,5.4481673,-2.9293022,1.5487678,0.974654,0.69917613,0.67845994,0.5981542,0.51690924,0.52492917,0.5712958,0.5761569,0.657033,0.5422092,0.4374824,0.5039496,0.5852374,11795,Hip-Hop
0.16789797,4449.921822261132,0.075581744,89.10290948275862,-110.03714,90.726974,-15.518644,43.76934,-6.3806186,25.046667,-2.0121272,6.3150706,9.27927,2.4839873,-0.54218364,5.496724,-3.3648272,0.6339706,0.43827736,0.39571425,0.40843222,0.4685167,0.43585685,0.4252386,0.41253683,0.4672072,0.5802968,0.5003228,0.5418558,11803,Hip-Hop
